transaction_id,account_id,date,merchant,category,amount,is_anomaly,year,month,month_name,week,day_of_week,quarter,risk_flag
TXN006284,ACC0004,2023-08-17,Kmart,Shopping,90.4,0,2023,8,August,33,Thursday,3,LOW
TXN006285,ACC0018,2023-02-21,Target,Shopping,125.62,0,2023,2,February,8,Tuesday,1,LOW
TXN006286,ACC0011,2023-02-21,Netflix,Entertainment,275.02,0,2023,2,February,8,Tuesday,1,MEDIUM
TXN006287,ACC0043,2023-02-20,Myki,Transport,121.34,0,2023,2,February,8,Monday,1,LOW
TXN006288,ACC0012,2023-07-05,Origin Energy,Utilities,399.07,0,2023,7,July,27,Wednesday,3,MEDIUM
TXN006289,ACC0049,2023-12-17,Coles,Groceries,366.95,0,2023,12,December,50,Sunday,4,MEDIUM
TXN006290,ACC0050,2023-09-25,Priceline,Healthcare,65.17,0,2023,9,September,39,Monday,3,LOW
TXN006291,ACC0001,2023-04-24,Priceline,Healthcare,210.59,0,2023,4,April,17,Monday,2,MEDIUM
TXN006292,ACC0031,2023-11-29,Myki,Transport,469.51,1,2023,11,November,48,Wednesday,4,HIGH
TXN006293,ACC0048,2023-11-04,Bp,Transport,11.25,0,2023,11,November,44,Saturday,4,LOW
TXN006294,ACC0031,2023-11-28,Telstra,Utilities,245.62,0,2023,11,November,48,Tuesday,4,MEDIUM
TXN006295,ACC0009,2023-01-22,Myki,Transport,16.45,0,2023,1,January,3,Sunday,1,LOW
TXN006296,ACC0050,2023-12-24,Aldi,Groceries,360.05,0,2023,12,December,51,Sunday,4,MEDIUM
TXN006297,ACC0028,2023-01-05,Iga,Groceries,231.09,0,2023,1,January,1,Thursday,1,MEDIUM
TXN006298,ACC0002,2023-10-15,Shell,Transport,185.77,0,2023,10,October,41,Sunday,4,LOW
TXN006299,ACC0030,2023-02-23,Target,Shopping,94.25,0,2023,2,February,8,Thursday,1,LOW
TXN006300,ACC0050,2023-02-11,Aldi,Groceries,383.55,0,2023,2,February,6,Saturday,1,MEDIUM
TXN006301,ACC0042,2023-11-15,Agl Energy,Utilities,136.09,0,2023,11,November,46,Wednesday,4,LOW
TXN006302,ACC0027,2023-05-13,Menulog,Dining,467.7,1,2023,5,May,19,Saturday,2,HIGH
TXN006303,ACC0023,2023-03-14,Optus,Utilities,310.33,0,2023,3,March,11,Tuesday,1,MEDIUM
TXN006304,ACC0030,2023-02-28,Nandos,Dining,302.02,0,2023,2,February,9,Tuesday,1,MEDIUM
TXN006305,ACC0029,2023-02-10,Steam,Entertainment,121.98,0,2023,2,February,6,Friday,1,LOW
TXN006306,ACC0044,2023-03-01,Medibank,Healthcare,345.61,0,2023,3,March,9,Wednesday,1,MEDIUM
TXN006307,ACC0016,2023-03-14,Optus,Utilities,424.0,0,2023,3,March,11,Tuesday,1,HIGH
TXN006308,ACC0048,2023-07-25,Telstra,Utilities,57.74,0,2023,7,July,30,Tuesday,3,LOW
TXN006309,ACC0002,2023-08-14,Steam,Entertainment,274.23,0,2023,8,August,33,Monday,3,MEDIUM
TXN006310,ACC0007,2023-09-11,Menulog,Dining,107.7,0,2023,9,September,37,Monday,3,LOW
TXN006311,ACC0003,2023-05-27,Bp,Transport,412.47,0,2023,5,May,21,Saturday,2,HIGH
TXN006312,ACC0046,2023-04-22,Uber,Transport,345.26,0,2023,4,April,16,Saturday,2,MEDIUM
TXN006313,ACC0005,2023-12-08,Target,Shopping,193.49,0,2023,12,December,49,Friday,4,LOW
TXN006314,ACC0012,2023-07-20,Menulog,Dining,443.44,0,2023,7,July,29,Thursday,3,HIGH
TXN006315,ACC0001,2023-04-15,Steam,Entertainment,365.12,0,2023,4,April,15,Saturday,2,MEDIUM
TXN006316,ACC0027,2023-02-06,Mcdonalds,Dining,403.74,0,2023,2,February,6,Monday,1,HIGH
TXN006317,ACC0041,2023-12-17,Jb Hi-Fi,Shopping,152.6,0,2023,12,December,50,Sunday,4,LOW
TXN006318,ACC0033,2023-07-11,Chemist Warehouse,Healthcare,96.86,0,2023,7,July,28,Tuesday,3,LOW
TXN006319,ACC0035,2023-11-04,Myki,Transport,201.41,0,2023,11,November,44,Saturday,4,MEDIUM
TXN006320,ACC0027,2023-04-17,Priceline,Healthcare,444.15,0,2023,4,April,16,Monday,2,HIGH
TXN006321,ACC0025,2023-01-14,Nandos,Dining,421.65,0,2023,1,January,2,Saturday,1,HIGH
TXN006322,ACC0025,2023-10-03,Nandos,Dining,488.59,1,2023,10,October,40,Tuesday,4,HIGH
TXN006323,ACC0036,2023-01-12,Optus,Utilities,112.14,0,2023,1,January,2,Thursday,1,LOW
TXN006324,ACC0035,2023-01-02,Origin Energy,Utilities,19.01,0,2023,1,January,1,Monday,1,LOW
TXN006325,ACC0042,2023-12-16,Bp,Transport,303.66,0,2023,12,December,50,Saturday,4,MEDIUM
TXN006326,ACC0006,2023-04-27,Bp,Transport,346.6,0,2023,4,April,17,Thursday,2,MEDIUM
TXN006327,ACC0048,2023-10-23,Target,Shopping,487.89,1,2023,10,October,43,Monday,4,HIGH
TXN006328,ACC0031,2023-12-05,Myki,Transport,323.71,0,2023,12,December,49,Tuesday,4,MEDIUM
TXN006329,ACC0018,2023-06-18,Iga,Groceries,301.16,0,2023,6,June,24,Sunday,2,MEDIUM
TXN006330,ACC0048,2023-05-16,Woolworths,Groceries,29.69,0,2023,5,May,20,Tuesday,2,LOW
TXN006331,ACC0035,2023-10-24,Chemist Warehouse,Healthcare,51.62,0,2023,10,October,43,Tuesday,4,LOW
TXN006332,ACC0018,2023-03-07,Spotify,Entertainment,259.21,0,2023,3,March,10,Tuesday,1,MEDIUM
TXN006333,ACC0006,2023-09-23,Netflix,Entertainment,100.33,0,2023,9,September,38,Saturday,3,LOW
TXN006334,ACC0050,2023-08-17,Agl Energy,Utilities,349.78,0,2023,8,August,33,Thursday,3,MEDIUM
TXN006335,ACC0029,2023-09-03,Netflix,Entertainment,170.66,0,2023,9,September,35,Sunday,3,LOW
TXN006336,ACC0019,2023-10-23,Telstra,Utilities,241.15,0,2023,10,October,43,Monday,4,MEDIUM
TXN006337,ACC0021,2023-11-16,Optus,Utilities,302.13,0,2023,11,November,46,Thursday,4,MEDIUM
TXN006338,ACC0008,2023-02-24,Uber,Transport,247.71,0,2023,2,February,8,Friday,1,MEDIUM
TXN006339,ACC0023,2023-06-21,Nandos,Dining,493.98,1,2023,6,June,25,Wednesday,2,HIGH
TXN006340,ACC0043,2023-10-11,Agl Energy,Utilities,311.81,0,2023,10,October,41,Wednesday,4,MEDIUM
TXN006341,ACC0014,2023-08-10,Woolworths,Groceries,43.1,0,2023,8,August,32,Thursday,3,LOW
TXN006342,ACC0016,2023-12-28,Medibank,Healthcare,160.12,0,2023,12,December,52,Thursday,4,LOW
TXN006343,ACC0011,2023-04-13,Iga,Groceries,415.4,0,2023,4,April,15,Thursday,2,HIGH
TXN006344,ACC0029,2023-07-07,Optus,Utilities,417.24,0,2023,7,July,27,Friday,3,HIGH
TXN006345,ACC0039,2023-08-01,Kmart,Shopping,56.16,0,2023,8,August,31,Tuesday,3,LOW
TXN006346,ACC0036,2023-04-22,Nandos,Dining,246.56,0,2023,4,April,16,Saturday,2,MEDIUM
TXN006347,ACC0014,2023-02-15,Agl Energy,Utilities,289.11,0,2023,2,February,7,Wednesday,1,MEDIUM
TXN006348,ACC0011,2023-07-20,Agl Energy,Utilities,267.55,0,2023,7,July,29,Thursday,3,MEDIUM
TXN006349,ACC0042,2023-02-28,Chemist Warehouse,Healthcare,382.99,0,2023,2,February,9,Tuesday,1,MEDIUM
TXN006350,ACC0032,2023-09-13,Jb Hi-Fi,Shopping,43.05,0,2023,9,September,37,Wednesday,3,LOW
TXN006351,ACC0008,2023-12-16,Uber Eats,Dining,349.33,0,2023,12,December,50,Saturday,4,MEDIUM
TXN006352,ACC0008,2023-12-20,Spotify,Entertainment,101.26,0,2023,12,December,51,Wednesday,4,LOW
TXN006353,ACC0034,2023-02-09,Kmart,Shopping,237.75,0,2023,2,February,6,Thursday,1,MEDIUM
TXN006354,ACC0003,2023-10-24,Menulog,Dining,23.13,0,2023,10,October,43,Tuesday,4,LOW
TXN006355,ACC0011,2023-05-05,Mcdonalds,Dining,240.73,0,2023,5,May,18,Friday,2,MEDIUM
TXN006356,ACC0050,2023-06-01,Telstra,Utilities,188.93,0,2023,6,June,22,Thursday,2,LOW
TXN006357,ACC0016,2023-06-24,Uber Eats,Dining,348.95,0,2023,6,June,25,Saturday,2,MEDIUM
TXN006358,ACC0008,2023-10-28,Medibank,Healthcare,276.34,0,2023,10,October,43,Saturday,4,MEDIUM
TXN006359,ACC0014,2023-05-23,Bp,Transport,499.6,1,2023,5,May,21,Tuesday,2,HIGH
TXN006360,ACC0050,2023-03-16,Origin Energy,Utilities,455.83,1,2023,3,March,11,Thursday,1,HIGH
TXN006361,ACC0005,2023-08-13,Mcdonalds,Dining,405.32,0,2023,8,August,32,Sunday,3,HIGH
TXN006362,ACC0005,2023-06-15,Kmart,Shopping,281.04,0,2023,6,June,24,Thursday,2,MEDIUM
TXN006363,ACC0027,2023-05-11,Medibank,Healthcare,416.88,0,2023,5,May,19,Thursday,2,HIGH
TXN006364,ACC0046,2023-12-27,Myki,Transport,495.77,1,2023,12,December,52,Wednesday,4,HIGH
TXN006365,ACC0035,2023-01-20,Bp,Transport,65.15,0,2023,1,January,3,Friday,1,LOW
TXN006366,ACC0023,2023-10-20,Spotify,Entertainment,301.13,0,2023,10,October,42,Friday,4,MEDIUM
TXN006367,ACC0036,2023-04-17,Mcdonalds,Dining,363.05,0,2023,4,April,16,Monday,2,MEDIUM
TXN006368,ACC0025,2023-04-30,Menulog,Dining,51.44,0,2023,4,April,17,Sunday,2,LOW
TXN006369,ACC0050,2023-11-05,Myki,Transport,124.97,0,2023,11,November,44,Sunday,4,LOW
TXN006370,ACC0043,2023-11-03,Amazon Au,Shopping,202.97,0,2023,11,November,44,Friday,4,MEDIUM
TXN006371,ACC0038,2023-11-15,Priceline,Healthcare,27.84,0,2023,11,November,46,Wednesday,4,LOW
TXN006372,ACC0038,2023-07-05,Event Cinemas,Entertainment,441.55,0,2023,7,July,27,Wednesday,3,HIGH
TXN006373,ACC0047,2023-03-11,Optus,Utilities,316.67,0,2023,3,March,10,Saturday,1,MEDIUM
TXN006374,ACC0031,2023-12-26,Coles,Groceries,58.27,0,2023,12,December,52,Tuesday,4,LOW
TXN006375,ACC0049,2023-06-18,Chemist Warehouse,Healthcare,327.17,0,2023,6,June,24,Sunday,2,MEDIUM
TXN006376,ACC0005,2023-07-25,Iga,Groceries,256.57,0,2023,7,July,30,Tuesday,3,MEDIUM
TXN006377,ACC0028,2023-11-15,Uber,Transport,237.88,0,2023,11,November,46,Wednesday,4,MEDIUM
TXN006378,ACC0008,2023-09-02,Netflix,Entertainment,347.74,0,2023,9,September,35,Saturday,3,MEDIUM
TXN006379,ACC0001,2023-12-28,Spotify,Entertainment,150.4,0,2023,12,December,52,Thursday,4,LOW
TXN006380,ACC0011,2023-06-06,Chemist Warehouse,Healthcare,70.64,0,2023,6,June,23,Tuesday,2,LOW
TXN006381,ACC0040,2023-05-19,Chemist Warehouse,Healthcare,51.56,0,2023,5,May,20,Friday,2,LOW
TXN006382,ACC0016,2023-02-01,Origin Energy,Utilities,208.84,0,2023,2,February,5,Wednesday,1,MEDIUM
TXN006383,ACC0001,2023-08-11,Uber,Transport,159.77,0,2023,8,August,32,Friday,3,LOW
TXN006384,ACC0019,2023-11-29,Woolworths,Groceries,396.5,0,2023,11,November,48,Wednesday,4,MEDIUM
TXN006385,ACC0036,2023-06-01,Uber Eats,Dining,381.59,0,2023,6,June,22,Thursday,2,MEDIUM
TXN006386,ACC0043,2023-03-21,Target,Shopping,336.35,0,2023,3,March,12,Tuesday,1,MEDIUM
TXN006387,ACC0049,2023-12-21,Coles,Groceries,143.36,0,2023,12,December,51,Thursday,4,LOW
TXN006388,ACC0029,2023-12-24,Mcdonalds,Dining,302.46,0,2023,12,December,51,Sunday,4,MEDIUM
TXN006389,ACC0006,2023-12-26,Event Cinemas,Entertainment,447.75,0,2023,12,December,52,Tuesday,4,HIGH
TXN006390,ACC0022,2023-12-03,Iga,Groceries,37.24,0,2023,12,December,48,Sunday,4,LOW
TXN006391,ACC0037,2023-01-05,Event Cinemas,Entertainment,308.28,0,2023,1,January,1,Thursday,1,MEDIUM
TXN006392,ACC0013,2023-06-08,Mcdonalds,Dining,250.02,0,2023,6,June,23,Thursday,2,MEDIUM
TXN006393,ACC0021,2023-04-09,Agl Energy,Utilities,236.39,0,2023,4,April,14,Sunday,2,MEDIUM
TXN006394,ACC0006,2023-06-03,Uber Eats,Dining,420.19,0,2023,6,June,22,Saturday,2,HIGH
TXN006395,ACC0012,2023-11-16,Medibank,Healthcare,32.62,0,2023,11,November,46,Thursday,4,LOW
TXN006396,ACC0050,2023-12-08,Netflix,Entertainment,451.4,1,2023,12,December,49,Friday,4,HIGH
TXN006397,ACC0025,2023-11-26,Woolworths,Groceries,103.82,0,2023,11,November,47,Sunday,4,LOW
TXN006398,ACC0038,2023-04-03,Menulog,Dining,375.93,0,2023,4,April,14,Monday,2,MEDIUM
TXN006399,ACC0016,2023-11-21,Myki,Transport,478.62,1,2023,11,November,47,Tuesday,4,HIGH
TXN006400,ACC0038,2023-12-31,Steam,Entertainment,193.89,0,2023,12,December,52,Sunday,4,LOW
TXN006401,ACC0011,2023-11-04,Priceline,Healthcare,90.77,0,2023,11,November,44,Saturday,4,LOW
TXN006402,ACC0025,2023-04-30,Telstra,Utilities,119.7,0,2023,4,April,17,Sunday,2,LOW
TXN006403,ACC0041,2023-02-17,Aldi,Groceries,418.21,0,2023,2,February,7,Friday,1,HIGH
TXN006404,ACC0040,2023-11-08,Kmart,Shopping,340.02,0,2023,11,November,45,Wednesday,4,MEDIUM
TXN006405,ACC0042,2023-06-06,Kmart,Shopping,67.77,0,2023,6,June,23,Tuesday,2,LOW
TXN006406,ACC0028,2023-05-31,Chemist Warehouse,Healthcare,6.09,0,2023,5,May,22,Wednesday,2,LOW
TXN006407,ACC0018,2023-09-20,Chemist Warehouse,Healthcare,373.62,0,2023,9,September,38,Wednesday,3,MEDIUM
TXN006408,ACC0044,2023-04-14,Spotify,Entertainment,403.95,0,2023,4,April,15,Friday,2,HIGH
TXN006409,ACC0031,2023-05-02,Origin Energy,Utilities,132.39,0,2023,5,May,18,Tuesday,2,LOW
TXN006410,ACC0040,2023-09-27,Mcdonalds,Dining,193.72,0,2023,9,September,39,Wednesday,3,LOW
TXN006411,ACC0024,2023-09-17,Mcdonalds,Dining,220.16,0,2023,9,September,37,Sunday,3,MEDIUM
TXN006412,ACC0047,2023-03-31,Target,Shopping,145.72,0,2023,3,March,13,Friday,1,LOW
TXN006413,ACC0009,2023-07-16,Origin Energy,Utilities,472.17,1,2023,7,July,28,Sunday,3,HIGH
TXN006414,ACC0018,2023-06-25,Telstra,Utilities,15.31,0,2023,6,June,25,Sunday,2,LOW
TXN006415,ACC0023,2023-01-12,Shell,Transport,290.92,0,2023,1,January,2,Thursday,1,MEDIUM
TXN006416,ACC0031,2023-11-08,Shell,Transport,139.63,0,2023,11,November,45,Wednesday,4,LOW
TXN006417,ACC0039,2023-05-08,Jb Hi-Fi,Shopping,286.81,0,2023,5,May,19,Monday,2,MEDIUM
TXN006418,ACC0021,2023-05-26,Amazon Au,Shopping,166.75,0,2023,5,May,21,Friday,2,LOW
TXN006419,ACC0003,2023-08-29,Agl Energy,Utilities,205.4,0,2023,8,August,35,Tuesday,3,MEDIUM
TXN006420,ACC0034,2023-03-05,Nandos,Dining,402.27,0,2023,3,March,9,Sunday,1,HIGH
TXN006421,ACC0038,2023-01-20,Myki,Transport,382.2,0,2023,1,January,3,Friday,1,MEDIUM
TXN006422,ACC0030,2023-03-11,Menulog,Dining,277.49,0,2023,3,March,10,Saturday,1,MEDIUM
TXN006423,ACC0040,2023-05-26,Shell,Transport,371.09,0,2023,5,May,21,Friday,2,MEDIUM
TXN006424,ACC0028,2023-12-08,Priceline,Healthcare,191.76,0,2023,12,December,49,Friday,4,LOW
TXN006425,ACC0038,2023-10-29,Steam,Entertainment,271.75,0,2023,10,October,43,Sunday,4,MEDIUM
TXN006426,ACC0007,2023-01-09,Nandos,Dining,207.25,0,2023,1,January,2,Monday,1,MEDIUM
TXN006427,ACC0006,2023-08-10,Netflix,Entertainment,294.2,0,2023,8,August,32,Thursday,3,MEDIUM
TXN006428,ACC0006,2023-11-15,Target,Shopping,222.96,0,2023,11,November,46,Wednesday,4,MEDIUM
TXN006429,ACC0017,2023-04-21,Woolworths,Groceries,400.22,0,2023,4,April,16,Friday,2,HIGH
TXN006430,ACC0031,2023-02-22,Amazon Au,Shopping,171.68,0,2023,2,February,8,Wednesday,1,LOW
TXN006431,ACC0021,2023-08-03,Target,Shopping,218.91,0,2023,8,August,31,Thursday,3,MEDIUM
TXN006432,ACC0033,2023-02-09,Aldi,Groceries,273.7,0,2023,2,February,6,Thursday,1,MEDIUM
TXN006433,ACC0032,2023-12-18,Netflix,Entertainment,52.48,0,2023,12,December,51,Monday,4,LOW
TXN006434,ACC0047,2023-05-14,Priceline,Healthcare,283.67,0,2023,5,May,19,Sunday,2,MEDIUM
TXN006435,ACC0014,2023-04-15,Chemist Warehouse,Healthcare,145.62,0,2023,4,April,15,Saturday,2,LOW
TXN006436,ACC0002,2023-10-22,Nandos,Dining,260.98,0,2023,10,October,42,Sunday,4,MEDIUM
TXN006437,ACC0027,2023-01-09,Menulog,Dining,324.63,0,2023,1,January,2,Monday,1,MEDIUM
TXN006438,ACC0003,2023-09-06,Spotify,Entertainment,174.86,0,2023,9,September,36,Wednesday,3,LOW
TXN006439,ACC0028,2023-04-02,Shell,Transport,398.73,0,2023,4,April,13,Sunday,2,MEDIUM
TXN006440,ACC0011,2023-12-26,Iga,Groceries,270.84,0,2023,12,December,52,Tuesday,4,MEDIUM
TXN006441,ACC0003,2023-03-05,Nandos,Dining,153.83,0,2023,3,March,9,Sunday,1,LOW
TXN006442,ACC0044,2023-06-19,Kmart,Shopping,32.57,0,2023,6,June,25,Monday,2,LOW
TXN006443,ACC0046,2023-10-03,Kmart,Shopping,165.24,0,2023,10,October,40,Tuesday,4,LOW
TXN006444,ACC0020,2023-03-30,Steam,Entertainment,379.01,0,2023,3,March,13,Thursday,1,MEDIUM
TXN006445,ACC0049,2023-11-19,Agl Energy,Utilities,208.58,0,2023,11,November,46,Sunday,4,MEDIUM
TXN006446,ACC0048,2023-10-21,Shell,Transport,126.02,0,2023,10,October,42,Saturday,4,LOW
TXN006447,ACC0021,2023-12-10,Netflix,Entertainment,195.75,0,2023,12,December,49,Sunday,4,LOW
TXN006448,ACC0006,2023-04-24,Telstra,Utilities,14.38,0,2023,4,April,17,Monday,2,LOW
TXN006449,ACC0037,2023-03-14,Woolworths,Groceries,222.44,0,2023,3,March,11,Tuesday,1,MEDIUM
TXN006450,ACC0040,2023-02-13,Event Cinemas,Entertainment,483.58,1,2023,2,February,7,Monday,1,HIGH
TXN006451,ACC0042,2023-01-01,Chemist Warehouse,Healthcare,380.75,0,2023,1,January,52,Sunday,1,MEDIUM
TXN006452,ACC0046,2023-03-17,Telstra,Utilities,453.74,1,2023,3,March,11,Friday,1,HIGH
TXN006453,ACC0049,2023-06-29,Steam,Entertainment,264.47,0,2023,6,June,26,Thursday,2,MEDIUM
TXN006454,ACC0027,2023-04-21,Netflix,Entertainment,196.71,0,2023,4,April,16,Friday,2,LOW
TXN006455,ACC0014,2023-04-10,Myki,Transport,374.94,0,2023,4,April,15,Monday,2,MEDIUM
TXN006456,ACC0041,2023-12-15,Menulog,Dining,144.22,0,2023,12,December,50,Friday,4,LOW
TXN006457,ACC0039,2023-07-26,Telstra,Utilities,256.79,0,2023,7,July,30,Wednesday,3,MEDIUM
TXN006458,ACC0005,2023-04-30,Spotify,Entertainment,56.95,0,2023,4,April,17,Sunday,2,LOW
TXN006459,ACC0029,2023-04-11,Chemist Warehouse,Healthcare,115.06,0,2023,4,April,15,Tuesday,2,LOW
TXN006460,ACC0048,2023-02-15,Priceline,Healthcare,241.01,0,2023,2,February,7,Wednesday,1,MEDIUM
TXN006461,ACC0029,2023-04-23,Iga,Groceries,419.91,0,2023,4,April,16,Sunday,2,HIGH
TXN006462,ACC0028,2023-07-02,Menulog,Dining,233.19,0,2023,7,July,26,Sunday,3,MEDIUM
TXN006463,ACC0026,2023-03-11,Bp,Transport,197.12,0,2023,3,March,10,Saturday,1,LOW
TXN006464,ACC0040,2023-12-23,Event Cinemas,Entertainment,25.36,0,2023,12,December,51,Saturday,4,LOW
TXN006465,ACC0032,2023-09-11,Optus,Utilities,136.16,0,2023,9,September,37,Monday,3,LOW
TXN006466,ACC0019,2023-11-10,Target,Shopping,139.94,0,2023,11,November,45,Friday,4,LOW
TXN006467,ACC0046,2023-05-27,Chemist Warehouse,Healthcare,420.46,0,2023,5,May,21,Saturday,2,HIGH
TXN006468,ACC0013,2023-10-28,Uber Eats,Dining,180.3,0,2023,10,October,43,Saturday,4,LOW
TXN006469,ACC0002,2023-05-10,Steam,Entertainment,439.7,0,2023,5,May,19,Wednesday,2,HIGH
TXN006470,ACC0027,2023-09-01,Kmart,Shopping,197.7,0,2023,9,September,35,Friday,3,LOW
TXN006471,ACC0010,2023-05-25,Optus,Utilities,17.39,0,2023,5,May,21,Thursday,2,LOW
TXN006472,ACC0006,2023-08-04,Iga,Groceries,236.29,0,2023,8,August,31,Friday,3,MEDIUM
TXN006473,ACC0006,2023-06-29,Nandos,Dining,103.86,0,2023,6,June,26,Thursday,2,LOW
TXN006474,ACC0042,2023-08-30,Aldi,Groceries,384.43,0,2023,8,August,35,Wednesday,3,MEDIUM
TXN006475,ACC0004,2023-01-31,Kmart,Shopping,312.89,0,2023,1,January,5,Tuesday,1,MEDIUM
TXN006476,ACC0037,2023-11-26,Jb Hi-Fi,Shopping,360.23,0,2023,11,November,47,Sunday,4,MEDIUM
TXN006477,ACC0024,2023-01-18,Target,Shopping,399.17,0,2023,1,January,3,Wednesday,1,MEDIUM
TXN006478,ACC0048,2023-09-17,Event Cinemas,Entertainment,79.26,0,2023,9,September,37,Sunday,3,LOW
TXN006479,ACC0022,2023-06-25,Menulog,Dining,125.86,0,2023,6,June,25,Sunday,2,LOW
TXN006480,ACC0022,2023-08-05,Medibank,Healthcare,185.9,0,2023,8,August,31,Saturday,3,LOW
TXN006481,ACC0027,2023-12-13,Uber,Transport,69.42,0,2023,12,December,50,Wednesday,4,LOW
TXN006482,ACC0043,2023-11-20,Netflix,Entertainment,343.35,0,2023,11,November,47,Monday,4,MEDIUM
TXN006483,ACC0002,2023-01-19,Jb Hi-Fi,Shopping,133.81,0,2023,1,January,3,Thursday,1,LOW
TXN006484,ACC0016,2023-02-05,Jb Hi-Fi,Shopping,34.67,0,2023,2,February,5,Sunday,1,LOW
TXN006485,ACC0043,2023-10-27,Target,Shopping,494.85,1,2023,10,October,43,Friday,4,HIGH
TXN006486,ACC0045,2023-02-09,Nandos,Dining,43.94,0,2023,2,February,6,Thursday,1,LOW
TXN006487,ACC0006,2023-06-10,Amazon Au,Shopping,496.84,1,2023,6,June,23,Saturday,2,HIGH
TXN006488,ACC0033,2023-12-16,Agl Energy,Utilities,443.93,0,2023,12,December,50,Saturday,4,HIGH
TXN006489,ACC0005,2023-05-22,Bp,Transport,203.89,0,2023,5,May,21,Monday,2,MEDIUM
TXN006490,ACC0006,2023-08-29,Menulog,Dining,227.1,0,2023,8,August,35,Tuesday,3,MEDIUM
TXN006491,ACC0001,2023-09-19,Optus,Utilities,246.0,0,2023,9,September,38,Tuesday,3,MEDIUM
TXN006492,ACC0043,2023-10-26,Nandos,Dining,208.75,0,2023,10,October,43,Thursday,4,MEDIUM
TXN006493,ACC0046,2023-10-08,Priceline,Healthcare,443.29,0,2023,10,October,40,Sunday,4,HIGH
TXN006494,ACC0024,2023-07-10,Agl Energy,Utilities,357.45,0,2023,7,July,28,Monday,3,MEDIUM
TXN006495,ACC0002,2023-11-04,Event Cinemas,Entertainment,295.15,0,2023,11,November,44,Saturday,4,MEDIUM
TXN006496,ACC0045,2023-05-22,Agl Energy,Utilities,360.57,0,2023,5,May,21,Monday,2,MEDIUM
TXN006497,ACC0037,2023-01-02,Uber,Transport,366.35,0,2023,1,January,1,Monday,1,MEDIUM
TXN006498,ACC0019,2023-09-12,Chemist Warehouse,Healthcare,214.29,0,2023,9,September,37,Tuesday,3,MEDIUM
TXN006499,ACC0031,2023-06-11,Jb Hi-Fi,Shopping,142.73,0,2023,6,June,23,Sunday,2,LOW
TXN006500,ACC0012,2023-11-16,Chemist Warehouse,Healthcare,269.84,0,2023,11,November,46,Thursday,4,MEDIUM
TXN006501,ACC0005,2023-05-10,Myki,Transport,32.12,0,2023,5,May,19,Wednesday,2,LOW
TXN006502,ACC0003,2023-09-30,Myki,Transport,197.33,0,2023,9,September,39,Saturday,3,LOW
TXN006503,ACC0016,2023-06-07,Nandos,Dining,228.28,0,2023,6,June,23,Wednesday,2,MEDIUM
TXN006504,ACC0048,2023-05-10,Myki,Transport,229.62,0,2023,5,May,19,Wednesday,2,MEDIUM
TXN006505,ACC0020,2023-03-27,Telstra,Utilities,134.27,0,2023,3,March,13,Monday,1,LOW
TXN006506,ACC0021,2023-03-07,Target,Shopping,6.32,0,2023,3,March,10,Tuesday,1,LOW
TXN006507,ACC0048,2023-05-25,Telstra,Utilities,56.04,0,2023,5,May,21,Thursday,2,LOW
TXN006508,ACC0031,2023-04-26,Kmart,Shopping,392.63,0,2023,4,April,17,Wednesday,2,MEDIUM
TXN006509,ACC0035,2023-07-02,Chemist Warehouse,Healthcare,496.1,1,2023,7,July,26,Sunday,3,HIGH
TXN006510,ACC0027,2023-12-25,Medibank,Healthcare,378.62,0,2023,12,December,52,Monday,4,MEDIUM
TXN006511,ACC0007,2023-09-12,Event Cinemas,Entertainment,242.14,0,2023,9,September,37,Tuesday,3,MEDIUM
TXN006512,ACC0005,2023-04-15,Myki,Transport,459.74,1,2023,4,April,15,Saturday,2,HIGH
TXN006513,ACC0033,2023-01-05,Origin Energy,Utilities,74.97,0,2023,1,January,1,Thursday,1,LOW
TXN006514,ACC0027,2023-05-17,Uber Eats,Dining,450.85,1,2023,5,May,20,Wednesday,2,HIGH
TXN006515,ACC0023,2023-10-01,Target,Shopping,408.28,0,2023,10,October,39,Sunday,4,HIGH
TXN006516,ACC0008,2023-11-23,Shell,Transport,88.05,0,2023,11,November,47,Thursday,4,LOW
TXN006517,ACC0040,2023-06-25,Event Cinemas,Entertainment,439.03,0,2023,6,June,25,Sunday,2,HIGH
TXN006518,ACC0005,2023-12-28,Aldi,Groceries,443.67,0,2023,12,December,52,Thursday,4,HIGH
TXN006519,ACC0034,2023-06-19,Bp,Transport,183.7,0,2023,6,June,25,Monday,2,LOW
TXN006520,ACC0049,2023-07-12,Jb Hi-Fi,Shopping,233.05,0,2023,7,July,28,Wednesday,3,MEDIUM
TXN006521,ACC0007,2023-04-21,Origin Energy,Utilities,271.33,0,2023,4,April,16,Friday,2,MEDIUM
TXN006522,ACC0037,2023-06-09,Origin Energy,Utilities,268.58,0,2023,6,June,23,Friday,2,MEDIUM
TXN006523,ACC0035,2023-01-29,Woolworths,Groceries,496.41,1,2023,1,January,4,Sunday,1,HIGH
TXN006524,ACC0009,2023-07-17,Aldi,Groceries,98.59,0,2023,7,July,29,Monday,3,LOW
TXN006525,ACC0011,2023-03-30,Medibank,Healthcare,159.32,0,2023,3,March,13,Thursday,1,LOW
TXN006526,ACC0016,2023-10-22,Aldi,Groceries,234.34,0,2023,10,October,42,Sunday,4,MEDIUM
TXN006527,ACC0007,2023-10-28,Jb Hi-Fi,Shopping,369.08,0,2023,10,October,43,Saturday,4,MEDIUM
